KEY,ID,CAS_Registry_Number,parameter_cd_txt,parameter_group_nm,srsname,parameter_nm,TSAANLYT_IS_NUMBER,SDWIS_NAME
EPTC (Eptam),557,759-94-4,82668,"Organics, pesticide",S-Ethyl dipropylthiocarbamate,"EPTC, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",131,EPTC
Tebuthiuron,481,34014-18-1,82670,"Organics, pesticide",Tebuthiuron,"Tebuthiuron, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",761,TEBUTHIURON                             
Molinate,246,2212-67-1,82671,"Organics, pesticide",Molinate,"Molinate, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",793,MOLINATE
Carbofuran,110,1563-66-2,82674,"Organics, pesticide",Carbofuran,"Carbofuran, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",125,CARBOFURAN                              
Terbufos,310,13071-79-9,82675,"Organics, pesticide",Terbufos,"Terbufos, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",324,TERBUFOS
Carbaryl,108,63-25-2,82680,"Organics, pesticide",Carbaryl,"Carbaryl, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",107,CARBARYL                                
Dacthal (DCPA),452,1861-32-1,82682,"Organics, pesticide",Chlorthal-dimethyl,"DCPA, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",743,DCPA
Pendimethalin,274,40487-42-1,82683,"Organics, pesticide",Pendimethalin,"Pendimethalin, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",757,PENDIMETHALIN                           
Pendimethalin,274,40487-42-1,82683,"Organics, pesticide",Pendimethalin,"Pendimethalin, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",329,PROWL                                   
Azinpros-methyl,64,86-50-0,82686,"Organics, pesticide",Azinphos-methyl,"Azinphos-methyl, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",138,GUTHION
Carbofuran,110,1563-66-2,82692,"Organics, pesticide",Carbofuran,"Carbofuran, water, filtered (0.7 micron glass fiber filter), enzyme-linked immunosorbent assay, recoverable, micrograms per liter",125,CARBOFURAN                              
Metolachlor,241,51218-45-2,82694,"Organics, pesticide",Metolachlor,"Metolachlor, water, filtered (0.7 micron glass fiber filter), enzyme-linked immunosorbent assay, recoverable, micrograms per liter",124,METOLACHLOR                             
Alachlor,54,15972-60-8,82695,"Organics, pesticide",Alachlor,"Alachlor, water, filtered (0.7 micron glass fiber filter), enzyme-linked immunosorbent assay, recoverable, micrograms per liter",832,ALACHLOR ESA                            
Alachlor,54,15972-60-8,82695,"Organics, pesticide",Alachlor,"Alachlor, water, filtered (0.7 micron glass fiber filter), enzyme-linked immunosorbent assay, recoverable, micrograms per liter",130,LASSO
Cyanazine,135,21725-46-2,82696,"Organics, pesticide",Cyanazine,"Cyanazine, water, filtered (0.7 micron glass fiber filter), enzyme-linked immunosorbent assay, recoverable, micrograms per liter",133,CYANAZINE
"2,4-D ",28,94-75-7,82697,"Organics, pesticide","2,4-D","2,4-D, water, filtered (0.7 micron glass fiber filter), enzyme-linked immunosorbent assay, recoverable, micrograms per liter",176,"2,4-D                                   "
Diazinon,145,333-41-5,89000,"Organics, pesticide",Diazinon,"Diazinon, water, filtered, immunoassay, recoverable, field, micrograms per liter",135,SPECTRACIDE
Atrazine,63,1912-24-9,99408,"Organics, pesticide",Atrazine,"Atrazine, water, filtered, estimated by regression equation, micrograms per liter",129,ATRAZINE                                
Atrazine,63,1912-24-9,99422,"Organics, pesticide",Atrazine,"Atrazine, water, dissolved, pounds per day",129,ATRAZINE                                
Metribuzin,242,21087-64-9,99774,"Organics, pesticide",Metribuzin,"Metribuzin, water, filtered, immunoassay, unadjusted, recoverable, micrograms per liter",327,METRIBUZIN
Atrazine,63,1912-24-9,99775,"Organics, pesticide",Atrazine,"Atrazine, water, filtered, immunoassay, unadjusted, recoverable, micrograms per liter",129,ATRAZINE                                
Glyphosate,194,1071-83-6,99960,"Organics, pesticide",Glyphosate,"Glyphosate, water, filtered, immunoassay, unadjusted, recoverable, micrograms per liter",113,GLYPHOSATE                              
Polychlorinated Biphenyls (PCBs),431,1336-36-3,4115,"Organics, PCBs",Polychlorinated biphenyls,"PCBs, water, dissolved, recoverable, grams per day",291,TOTAL POLYCHLORINATED BIPHENYLS (PCB)
Polychlorinated Biphenyls (PCBs),431,1336-36-3,4116,"Organics, PCBs",Polychlorinated biphenyls,"PCBs, water, unfiltered, recoverable, grams per day",291,TOTAL POLYCHLORINATED BIPHENYLS (PCB)
Polychlorinated Biphenyls (PCBs),431,1336-36-3,30335,"Organics, PCBs",Polychlorinated biphenyls,"PCBs, water, filtered, recoverable, nanograms per liter",291,TOTAL POLYCHLORINATED BIPHENYLS (PCB)
Polychlorinated Biphenyls (PCBs),431,1336-36-3,39516,"Organics, PCBs",Polychlorinated biphenyls,"PCBs, water, unfiltered, recoverable, micrograms per liter",291,TOTAL POLYCHLORINATED BIPHENYLS (PCB)
Polychlorinated Biphenyls (PCBs),431,1336-36-3,39517,"Organics, PCBs",Polychlorinated biphenyls,"PCBs, water, filtered, recoverable, micrograms per liter",291,TOTAL POLYCHLORINATED BIPHENYLS (PCB)
Polychlorinated Biphenyls (PCBs),431,1336-36-3,49354,"Organics, PCBs",Polychlorinated biphenyls,"PCBs, biota, whole organism, recoverable, wet weight, micrograms per kilogram",291,TOTAL POLYCHLORINATED BIPHENYLS (PCB)
PCB(Aroclor)1262,488,37324-23-5,63694,"Organics, PCBs",Aroclor 1262,"Aroclor 1262, solids, recoverable, dry weight, micrograms per kilogram",720,PCB 1262                                
Polychlorinated Biphenyls (PCBs),431,1336-36-3,64428,"Organics, PCBs",Polychlorinated biphenyls,"PCBs, air, sum of particulate filter plus top and bottom sorbent traps, recoverable, nanograms per cubic meter",291,TOTAL POLYCHLORINATED BIPHENYLS (PCB)
Polychlorinated Biphenyls (PCBs),431,1336-36-3,65043,"Organics, PCBs",Polychlorinated biphenyls,"PCBs, water, recoverable, nanograms per semipermeable membrane device",291,TOTAL POLYCHLORINATED BIPHENYLS (PCB)
Polychlorinated Biphenyls (PCBs),431,1336-36-3,66238,"Organics, PCBs",,"PCBs, air, particulate filter, recoverable, nanograms per cubic meter",291,TOTAL POLYCHLORINATED BIPHENYLS (PCB)
Polychlorinated Biphenyls (PCBs),431,1336-36-3,66289,"Organics, PCBs",,"PCBs, air, top sorbent trap, filter, recoverable, nanograms per cubic meter",291,TOTAL POLYCHLORINATED BIPHENYLS (PCB)
Polychlorinated Biphenyls (PCBs),431,1336-36-3,66340,"Organics, PCBs",,"PCBs, air, bottom sorbent trap, filter, recoverable, nanograms per cubic meter",291,TOTAL POLYCHLORINATED BIPHENYLS (PCB)
Polychlorinated Biphenyls (PCBs),431,1336-36-3,66391,"Organics, PCBs",Polychlorinated biphenyls,"PCBs, air, top plus bottom sorbent trap, filter, recoverable, nanograms per cubic meter",291,TOTAL POLYCHLORINATED BIPHENYLS (PCB)
Polychlorinated Biphenyls (PCBs),431,1336-36-3,75983,"Organics, PCBs",Polychlorinated biphenyls,"PCBs, water, filtered, recoverable, nanograms per liter",291,TOTAL POLYCHLORINATED BIPHENYLS (PCB)
Polychlorinated Biphenyls (PCBs),431,1336-36-3,75984,"Organics, PCBs",Polychlorinated biphenyls,"PCBs, water, unfiltered, recoverable, nanograms per liter",291,TOTAL POLYCHLORINATED BIPHENYLS (PCB)
Polychlorinated Biphenyls (PCBs),431,1336-36-3,76012,"Organics, PCBs",Polychlorinated biphenyls,"PCBs, water, unfiltered, recoverable, nanograms per liter",291,TOTAL POLYCHLORINATED BIPHENYLS (PCB)
PCB(Aroclor)1262,488,37324-23-5,81649,"Organics, PCBs",Aroclor 1262,"Aroclor 1262, water, unfiltered, recoverable, micrograms per liter",720,PCB 1262                                
Acetic Acid,543,64-19-7,697,"Organics, other",Acetic acid,"Acetic acid, water, unfiltered, recoverable, milligrams per liter",766,ETHANOIC ACID
2-Methylnaphtalene,39,91-57-6,30194,"Organics, other",2-Methylnaphthalene,"2-Methylnaphthalene, water, unfiltered, recoverable, micrograms per liter",209,2-METHYLNAPHTHALENE
2-Nitroaniline,357,88-74-4,30195,"Organics, other",o-Nitroaniline,"2-Nitroaniline, water, unfiltered, recoverable, micrograms per liter",179,2-NITROANILINE                          
4-Nitroaniline,362,100-01-6,30196,"Organics, other",p-Nitroaniline,"4-Nitroaniline, water, unfiltered, recoverable, micrograms per liter",182,4-NITROANILINE                          
2-Chloroethylvinyl ether,410,110-75-8,30197,"Organics, other",2-Chloroethyl vinyl ether,"2-Chloroethyl vinyl ether, water, unfiltered, recoverable, micrograms per liter",323,VINYL 2-CHLOROETHYL ETHER               
2-Chloroethylvinyl ether,410,110-75-8,30197,"Organics, other",2-Chloroethyl vinyl ether,"2-Chloroethyl vinyl ether, water, unfiltered, recoverable, micrograms per liter",202,2-CHLOROETHYL VINYL ETHER
Chloromethane,124,74-87-3,30201,"Organics, other",Chloromethane,"Chloromethane, water, unfiltered, recoverable, micrograms per liter",184,CHLOROMETHANE                           
4-Nitroaniline,362,100-01-6,30342,"Organics, other",p-Nitroaniline,"4-Nitroaniline, water, unfiltered, recoverable, micrograms per liter",182,4-NITROANILINE                          
Bromodichloromethane,88,75-27-4,32101,"Organics, other",Dichlorobromomethane,"Bromodichloromethane, water, unfiltered, recoverable, micrograms per liter",347,BROMODICHLOROMETHANE                    
Carbon tetrachloride,112,56-23-5,32102,"Organics, other",Carbon tetrachloride,"Tetrachloromethane, water, unfiltered, recoverable, micrograms per liter",376,CARBON TETRACHLORIDE                    
Bromoform,89,75-25-2,32104,"Organics, other",Tribromomethane,"Tribromomethane, water, unfiltered, recoverable, micrograms per liter",346,BROMOFORM                               
Dibromochloromethane,149,124-48-1,32105,"Organics, other",Chlorodibromomethane,"Dibromochloromethane, water, unfiltered, recoverable, micrograms per liter",348,DIBROMOCHLOROMETHANE                    
Chloroform,123,67-66-3,32106,"Organics, other",Chloroform,"Trichloromethane, water, unfiltered, recoverable, micrograms per liter",345,CHLOROFORM                              
Toluene,318,108-88-3,34010,"Organics, other",Toluene,"Toluene, water, unfiltered, recoverable, micrograms per liter",385,TOLUENE                                 
Benzene,69,71-43-2,34030,"Organics, other",Benzene,"Benzene, water, unfiltered, recoverable, micrograms per liter",384,BENZENE                                 
Acenaphthylene,43,208-96-8,34200,"Organics, other",Acenaphthylene,"Acenaphthylene, water, unfiltered, recoverable, micrograms per liter",223,ACENAPHTHYLENE                          
Acenaphthylene,43,208-96-8,34201,"Organics, other",Acenaphthylene,"Acenaphthylene, water, filtered, recoverable, micrograms per liter",223,ACENAPHTHYLENE                          
Acenaphthene,42,83-32-9,34205,"Organics, other",Acenaphthene,"Acenaphthene, water, unfiltered, recoverable, micrograms per liter",224,ACENAPHTHENE                            
Acenaphthene,42,83-32-9,34206,"Organics, other",Acenaphthene,"Acenaphthene, water, filtered, recoverable, micrograms per liter",224,ACENAPHTHENE                            
Acrolein,50,107-02-8,34210,"Organics, other",Acrolein,"Acrolein, water, unfiltered, recoverable, micrograms per liter",206,ACROLEIN                                
Acrolein,50,107-02-8,34211,"Organics, other",Acrolein,"Acrolein, water, filtered, recoverable, micrograms per liter",206,ACROLEIN                                
Anthracene,59,120-12-7,34220,"Organics, other",Anthracene,"Anthracene, water, unfiltered, recoverable, micrograms per liter",235,ANTHRACENE                              
Anthracene,59,120-12-7,34221,"Organics, other",Anthracene,"Anthracene, water, filtered, recoverable, micrograms per liter",235,ANTHRACENE                              
Benzo(b)fluoranthene,71,205-99-2,34230,"Organics, other",Benzo(b)fluoranthene,"Benzo[b]fluoranthene, water, unfiltered, recoverable, micrograms per liter",248,BENZO(B)FLUORANTHENE
Benzo(b)fluoranthene,71,205-99-2,34231,"Organics, other",Benzo(b)fluoranthene,"Benzo[b]fluoranthene, water, filtered, recoverable, micrograms per liter",248,BENZO(B)FLUORANTHENE
Benzene,69,71-43-2,34235,"Organics, other",Benzene,"Benzene, water, filtered, recoverable, micrograms per liter",384,BENZENE                                 
Benzidine,367,92-87-5,34239,"Organics, other",Benzidine,"Benzidine, water, filtered, recoverable, micrograms per liter",241,BENZIDINE                               
Benzo(k)fluoranthene,73,207-08-9,34242,"Organics, other",Benzo[k]fluoranthene,"Benzo[k]fluoranthene, water, unfiltered, recoverable, micrograms per liter",249,BENZO(K)FLUORANTHENE
Benzo(k)fluoranthene,73,207-08-9,34243,"Organics, other",Benzo[k]fluoranthene,"Benzo[k]fluoranthene, water, filtered, recoverable, micrograms per liter",249,BENZO(K)FLUORANTHENE
Benzo(a)pyrene,70,50-32-8,34247,"Organics, other",Benzo[a]pyrene,"Benzo[a]pyrene, water, unfiltered, recoverable, micrograms per liter",250,BENZO(A)PYRENE                          
Benzo(a)pyrene,70,50-32-8,34248,"Organics, other",Benzo[a]pyrene,"Benzo[a]pyrene, water, filtered, recoverable, micrograms per liter",250,BENZO(A)PYRENE                          
Bis(chloromethyl) ether,82,542-88-1,34268,"Organics, other",Bis(chloromethyl) ether,"Bis(chloromethyl) ether, water, unfiltered, recoverable, micrograms per liter",258,BIS(CHLOROMETHYL) ETHER                 
Bis(chloromethyl) ether,82,542-88-1,34269,"Organics, other",Bis(chloromethyl) ether,"Bis(chloromethyl) ether, water, filtered, micrograms per liter",258,BIS(CHLOROMETHYL) ETHER                 
Bis(2-chloroethyl)ether,80,111-44-4,34273,"Organics, other",Bis(2-chloroethyl) ether,"Bis(2-chloroethyl) ether, water, unfiltered, recoverable, micrograms per liter",190,BIS(2-CHLOROETHYL) ETHER
Bis(2-chloroethyl)ether,80,111-44-4,34274,"Organics, other",Bis(2-chloroethyl) ether,"Bis(2-chloroethyl) ether, water, filtered, recoverable, micrograms per liter",190,BIS(2-CHLOROETHYL) ETHER
Bis(2-chloro-ethoxy) methane,355,111-91-1,34278,"Organics, other",Bis(2-chloroethoxy)methane,"Bis(2-chloroethoxy)methane, water, unfiltered, recoverable, micrograms per liter",218,BIS(2-CHLOROETHOXY)METHANE
Bis(2-chloro-ethoxy) methane,355,111-91-1,34279,"Organics, other",Bis(2-chloroethoxy)methane,"Bis(2-chloroethoxy)methane, water, filtered, recoverable, micrograms per liter",218,BIS(2-CHLOROETHOXY)METHANE
Bromoform,89,75-25-2,34288,"Organics, other",Tribromomethane,"Tribromomethane, water, filtered, recoverable, micrograms per liter",346,BROMOFORM                               
Butyl benzyl phthalate,93,85-68-7,34292,"Organics, other",Butyl benzyl phthalate,"Benzyl n-butyl phthalate, water, unfiltered, recoverable, micrograms per liter",242,BUTYLBENZYL PHTHALATE
Butyl benzyl phthalate,93,85-68-7,34293,"Organics, other",Butyl benzyl phthalate,"Benzyl n-butyl phthalate, water, filtered, recoverable, micrograms per liter",242,BUTYLBENZYL PHTHALATE
Carbon tetrachloride,112,56-23-5,34297,"Organics, other",Carbon tetrachloride,"Tetrachloromethane, water, filtered, recoverable, micrograms per liter",376,CARBON TETRACHLORIDE                    
Monochlorobenzene,248,108-90-7,34301,"Organics, other",Chlorobenzene,"Chlorobenzene, water, unfiltered, recoverable, micrograms per liter",383,CHLOROBENZENE
Monochlorobenzene,248,108-90-7,34302,"Organics, other",Chlorobenzene,"Chlorobenzene, water, filtered, recoverable, micrograms per liter",383,CHLOROBENZENE
Dibromochloromethane,149,124-48-1,34307,"Organics, other",Chlorodibromomethane,"Dibromochloromethane, water, filtered, recoverable, micrograms per liter",348,DIBROMOCHLOROMETHANE                    
Chloroethane,122,75-00-3,34311,"Organics, other",Chloroethane,"Chloroethane, water, unfiltered, recoverable, micrograms per liter",187,CHLOROETHANE                            
Chloroethane,122,75-00-3,34312,"Organics, other",Chloroethane,"Chloroethane, water, filtered, recoverable, micrograms per liter",187,CHLOROETHANE                            
